"country","countrycode","year","aid","oil","gdp.capita","institutions","polity2","population","mortality"
"Italy","ITA",2004,0.96749769,"0.046279090384368",19744.88756,0.709713419278463,10,"57685327",3.9
"Italy","ITA",2005,1.099316642,"0.0768723690145049",19781.95853,0.619619930783908,10,"57969484",3.8
"Italy","ITA",2006,2.082614501,"0.0823510022308636",20102.23023,0.595929697155952,10,"58143979",3.6
"Italy","ITA",2007,1.882439765,"0.0779203348430918",20291.22664,0.55283726255099,10,"58438310",3.5
"Italy","ITA",2008,-0.41123332,"0.0881686275260491",19903.45694,0.563571132719517,10,"58826731",3.3
"Italy","ITA",2009,0.784955596,"0.0442628767450202",18697.21979,0.521936230361462,10,"59095365",3.2
"Italy","ITA",2010,0.46943466,"0.0738033935618876",18943.12077,0.517261754721403,10,"59277417",3.1
"Jamaica","JAM",1996,2.814332477,"0",3646.808236,0.0715396578113238,9,"2561993",27.4
"Jamaica","JAM",1998,4.222071877,"0",3456.523829,0.0925917501250903,9,"2611367",26.3
"Jamaica","JAM",2000,5.198348851,"0",3479.056754,0.039331105692933,9,"2656864",25.2
"Jamaica","JAM",2002,4.971636597,"0",3521.834792,-0.116150026520093,9,"2695446",24.2
"Jamaica","JAM",2003,7.667883651,"0",3687.514675,-0.117487090329329,9,"2712511",23.6
"Jamaica","JAM",2004,5.935896961,"0",3721.299463,-0.0645456934968631,9,"2728777",23.1
"Jamaica","JAM",2005,6.041037412,"0",3742.167536,-0.103997010116776,9,"2744673",22.5
"Jamaica","JAM",2006,7.176474434,"0",3843.499885,0.0011667807896932,9,"2760279",22.2
"Jamaica","JAM",2007,6.54324549,"0",3848.209243,0.00903353343407313,9,"2775467",21.7
"Jamaica","JAM",2008,10.70417708,"0",3766.741828,-0.0107228358586629,9,"2790122",19.4
"Jamaica","JAM",2009,4.34759069,"0",3657.373845,-0.0407269199689229,9,"2804082",20.7
"Jamaica","JAM",2010,1.641237017,"0",3626.416029,-0.0586936970551809,9,"2817210",20.2
"Jordan","JOR",1996,0.223927691,"0.00321850963024146",1706.167718,-0.0172027877221505,-2,"4716373",27.5
"Jordan","JOR",1998,3.917228597,"0.0014104248630006",1708.133111,0.0580592287393908,-2,"4927912",26.1
"Jordan","JOR",2000,10.79004803,"0.00402851525723999",1764.229892,0.0408824775367975,-2,"5103130",24.6
"Jordan","JOR",2002,2.485570787,"0.00147451590260641",1870.859069,-0.193300561668972,-2,"5287488",23.2
"Jordan","JOR",2003,5.363606968,"0.00165400721913205",1901.469356,0.0522023402154446,-2,"5396774",22.6
"Jordan","JOR",2004,8.209450093,"0.00198739367968598",2015.048627,0.0747488712271055,-2,"5535595",21.9
"Jordan","JOR",2005,15.76406328,"0.00270465094563035",2129.780417,0.0454993468398849,-2,"5714111",21.3
"Jordan","JOR",2006,23.53736087,"0.00271197755055537",2250.274213,-0.0355889499187469,-2,"5934232",20.7
"Jordan","JOR",2007,15.32467153,"0.00256755526914228",2380.50934,0.0477242569128672,-3,"6193191",20.1
"Jordan","JOR",2008,12.86530899,"0.00541663992631773",2497.539317,0.0599876840909322,-3,"6489822",19.5
"Jordan","JOR",2009,10.18731481,"0.00144698590145753",2577.480413,-0.0190133129556974,-3,"6821116",18.9
"Jordan","JOR",2010,6.438539357,"0.00181456436697681",2579.382449,-0.0859621843943993,-3,"7182390",18.4
"Japan","JPN",1996,0.004412096,"0.00105614754722127",37026.22945,1.03921035925547,10,"125757000",3.9
"Japan","JPN",1998,0.083485575,"0.000467397247294325",36674.24535,1.01312042276065,10,"126400000",3.6
"Japan","JPN",2000,0.173892497,"0.00101291415153668",37291.70616,1.06203521291415,10,"126843000",3.3
"Japan","JPN",2002,0.228275649,"0.000678354261513085",37363.28744,0.941315626104673,10,"127445000",3.1
"Japan","JPN",2003,0.144976475,"0.000854805158781575",37911.68993,1.10934871435165,10,"127718000",2.9
"Japan","JPN",2004,0.167682716,"0.00108016933045609",38793.6216,1.17590011159579,10,"127761000",2.9
"Japan","JPN",2005,0.070291237,"0.0018328554755384",39295.3062,1.17925534645716,10,"127773000",2.8
"Japan","JPN",2006,-0.155702371,"0.00200351779142715",39965.85551,1.25154627362887,10,"127854000",2.7
"Japan","JPN",2007,0.509145787,"0.00208010585915754",40837.26664,1.17696647842725,10,"128001000",2.6
"Japan","JPN",2008,0.506305598,"0.00268078687927684",40433.00131,1.15958251555761,10,"128063000",2.5
"Japan","JPN",2009,0.235028618,"0.00111410722261051",38242.02429,1.16307709614436,10,"128047000",2.4
"Japan","JPN",2010,-0.024759531,"0.00157224632629361",39971.78745,1.19173046946526,10,"128070000",2.4
"Kenya","KEN",1996,0.902161732,"0",421.4768912,-0.676777690649033,-5,"28147734",72.6
"Kenya","KEN",1998,0.188375901,"0",415.24677,-0.793406416972478,-2,"29769803",71.8
"Kenya","KEN",2000,0.873864259,"0",406.0728332,-0.760761603713036,-2,"31450483",68.6
"Kenya","KEN",2002,0.210037979,"0",402.1829125,-0.787243430813154,8,"33214009",65.5
"Kenya","KEN",2003,0.548445031,"0",403.2318095,-0.685990894834201,8,"34130852",64.2
"Kenya","KEN",2004,0.286180527,"0",412.8605312,-0.613184551397959,8,"35074931",62.8
"Kenya","KEN",2005,0.113201906,"0",426.0451184,-0.718847339351972,8,"36048288",61.4
"Kenya","KEN",2006,0.225180123,"0",441.5317718,-0.641805954277515,8,"37052050",60
"Kenya","KEN",2007,2.676693866,"0",460.5087935,-0.710461306075255,7,"38085909",58.8
"Kenya","KEN",2008,0.313198871,"0",455.7498881,-0.747707669933637,7,"39148416",57.3
"Kenya","KEN",2009,0.380170733,"0",455.8687532,-0.767852534850438,7,"40237204",56.3
"Kenya","KEN",2010,0.577030615,"0",468.6997225,-0.669753859440486,8,"41350152",55.1
"Lao PDR","LAO",1996,8.528709494,"..",279.6257584,-0.644435187180837,-7,"4957180",76.9
"Lao PDR","LAO",1998,3.53857084,"..",297.7823269,-0.694437841574351,-7,"5150763",70.4
"Lao PDR","LAO",2000,1.9576039,"..",325.5930951,-0.980133344729741,-7,"5329304",64.4
"Lao PDR","LAO",2002,0.253176893,"..",352.7798199,-1.0700991153717,-7,"5497273",59.5
"Lao PDR","LAO",2003,0.962969691,"..",368.4631248,-1.30451401074727,-7,"5579656",57.1
"Lao PDR","LAO",2004,0.714895049,"..",386.0090906,-1.11097812652588,-7,"5664605",54.7
"Lao PDR","LAO",2005,1.013324494,"..",407.2442907,-1.18879135946433,-7,"5754026",52.2
"Lao PDR","LAO",2006,5.424740562,"..",435.6645778,-1.04756731415788,-7,"5849356",50.3
"Lao PDR","LAO",2007,7.661003386,"..",461.6632892,-1.0141483694315,-7,"5949787",48.2
"Lao PDR","LAO",2008,4.183925855,"..",490.2975328,-0.940820439408223,-7,"6052190",46.4
"Lao PDR","LAO",2009,5.462105332,"..",519.3051858,-0.991932059327761,-7,"6152036",44.3
"Lao PDR","LAO",2010,3.882311325,"..",555.5194618,-0.966889977455139,-7,"6246274",42.1
"Liberia","LBR",1996,-82.89209536,"..",58.08325524,-1.97707831859589,0,"2191179",135.9
"Liberia","LBR",1998,52.92269163,"..",134.7861036,-1.79932566483816,0,"2551062",125.4
"Liberia","LBR",2000,3.931466623,"..",185.8134039,-1.70637444655101,0,"2884522",115.1
"Liberia","LBR",2002,0.52238806,"..",284.3651072,-1.68223371108373,0,"3062863",105.9
"Liberia","LBR",2003,91.00733496,"..",188.403082,-1.63636898994446,1,"3116233",101
"Liberia","LBR",2004,16.13527444,"..",175.5789178,-1.53315993150075,3,"3176414",96.4
"Liberia","LBR",2005,15.27714233,"..",186.8011516,-1.17114148537318,5,"3261230",92.1
"Liberia","LBR",2006,17.85706482,"..",196.95089,-0.914445608854294,6,"3375838",88.3
"Liberia","LBR",2007,17.81294474,"..",217.1364581,-0.869251002868017,6,"3512932",84.3
"Liberia","LBR",2008,46.37781561,"..",228.1141227,-0.997098512947559,6,"3662993",80.6
"Liberia","LBR",2009,24.77009163,"..",245.9791204,-0.89044954876105,6,"3811528",77.6
"Liberia","LBR",2010,45.78827084,"..",260.5461722,-0.749480001628399,6,"3948125",73.6
"Macao SAR, China","MAC",1996,0.089612687,"..",15361.73198,0.325263137618701,6,"393567",NA
"Macao SAR, China","MAC",1998,-0.289179185,"..",14169.15475,0.329812116920948,6,"409837",NA
"Macao SAR, China","MAC",2000,-0.01294701,"..",14128.87518,0.392036080360413,6,"427979",NA
"Macao SAR, China","MAC",2002,5.915786694,"..",15212.8881,0.498277040819327,9,"448896",NA
"Macao SAR, China","MAC",2003,6.518745548,"..",16755.03051,1.03265159328779,9,"460147",NA
"Macao SAR, China","MAC",2004,7.483701674,"..",20776.99739,1.14764803275466,9,"471453",NA
"Macao SAR, China","MAC",2005,14.98269228,"..",22024.05015,0.888978347182274,9,"482559",NA
"Macao SAR, China","MAC",2006,18.14230695,"..",24595.65317,0.72569240629673,9,"493320",NA
"Macao SAR, China","MAC",2007,27.88081529,"..",27440.57214,0.539808951318264,9,"503823",NA
"Macao SAR, China","MAC",2008,14.78314671,"..",27656.90664,0.509272590900461,9,"514348",NA
"Macao SAR, China","MAC",2009,0.825416127,"..",27459.57241,0.803854410847028,9,"525313",NA
"Macao SAR, China","MAC",2010,12.33402298,"..",34083.96421,0.822214365005493,9,"536969",NA
"Mexico","MEX",1996,2.759192606,"3.23773527471923",4994.343301,-0.28929374491175,4,"95687452",29.6
"Mexico","MEX",1998,3.028565108,"0.989545049400784",5413.091187,-0.145655766129494,6,"98821456",26.8
"Mexico","MEX",2000,3.114754971,"3.05812480123876",5816.614481,-0.0137570624550184,8,"101719673",24.1
"Mexico","MEX",2002,3.687137025,"2.2747593173769",5702.903705,0.055243119597435,8,"104355608",21.7
"Mexico","MEX",2003,2.649356814,"3.04402969252392",5709.419562,0.0240293145179749,8,"105640453",20.5
"Mexico","MEX",2004,3.266817322,"3.85324694115068",5868.919741,-0.0101348720490932,8,"106995583",19.5
"Mexico","MEX",2005,2.871010564,"5.17453961805956",5982.653839,-0.110494150469701,8,"108472228",18.5
"Mexico","MEX",2006,2.10090706,"5.31295293043136",6211.927234,-0.10851443807284,8,"110092378",17.5
"Mexico","MEX",2007,3.022732835,"4.71484282618384",6333.082389,-0.137666958073775,8,"111836346",16.6
"Mexico","MEX",2008,2.456738317,"5.59724184529389",6327.013175,-0.174829971045256,8,"113661809",15.7
"Mexico","MEX",2009,1.808681401,"2.99643522892192",5857.710842,-0.180796419580777,8,"115505228",14.9
"Mexico","MEX",2010,1.950786802,"3.79594351086605",6105.278213,-0.199523612856865,8,"117318941",14.1
"Mali","MLI",1996,1.710247061,"..",192.4900901,-0.410392537713051,7,"9856810",120
"Mali","MLI",1998,0.341512556,"..",206.2589562,-0.36270969423155,6,"10380835",116.5
"Mali","MLI",2000,3.403119834,"..",214.4665918,-0.32815710020562,6,"10967690",113.4
"Mali","MLI",2002,7.293393538,"..",235.6609022,-0.235865101218224,7,"11638929",110.4
"Mali","MLI",2003,3.0318056,"..",245.4620828,-0.189550533269842,7,"12005128",108.9
"Mali","MLI",2004,2.072188849,"..",243.1253151,-0.182792077461878,7,"12391906",107.5
"Mali","MLI",2005,3.546221758,"..",249.9919308,-0.186478597422441,7,"12798763",106.1
"Mali","MLI",2006,0.811847877,"..",255.1821602,-0.201373815536499,7,"13227064",104.7
"Mali","MLI",2007,0.752297021,"..",258.0305073,-0.205209011832873,7,"13675606",103.4
"Mali","MLI",2008,1.506941598,"..",262.7028131,-0.283717850844065,7,"14138216",101.9
"Mali","MLI",2009,8.014311153,"..",266.2421489,-0.384874162574609,7,"14606597",100.6
"Mali","MLI",2010,1.566941574,"..",273.2537959,-0.431585495670636,7,"15075085",99.2
"Namibia","NAM",1996,3.685963484,"0",1995.28225,0.506312772631645,6,"1706489",46.9
"Namibia","NAM",1998,2.831443845,"0",2026.842043,0.304342110951742,6,"1810566",47.8
"Namibia","NAM",2000,3.041131753,"0",2061.620971,0.187257153292497,6,"1899257",48.7
"Namibia","NAM",2002,NA,"0",2099.894122,0.187778397152821,6,"1962147",48.3
"Namibia","NAM",2003,0.674005619,"0",2150.84065,0.237221598625183,6,"1986535",47.5
"Namibia","NAM",2004,1.335243614,"0",2373.428467,0.21162373945117,6,"2009228",45.9
"Namibia","NAM",2005,2.287573386,"0",2390.598795,0.185528835902611,6,"2032196",38.6
"Namibia","NAM",2006,-0.387047151,"0",2512.927204,0.305208431556821,6,"2055734",36.3
"Namibia","NAM",2007,1.929730337,"0",2598.512655,0.3302490869537,6,"2079915",34.7
"Namibia","NAM",2008,4.626817864,"0",2635.61212,0.486051065226396,6,"2106375",33
"Namibia","NAM",2009,5.48903708,"0",2575.443906,0.306488330165545,6,"2137040",31.6
"Namibia","NAM",2010,7.148465734,"0",2695.878327,0.303378906100988,6,"2173170",29.3
"Nicaragua","NIC",1996,3.613877117,"0",692.1979794,-0.473797654733062,8,"4700779",40.2
"Nicaragua","NIC",1998,6.107776111,"0",719.2095736,-0.466559810253481,8,"4869626",37.1
"Nicaragua","NIC",2000,6.770269459,"0",775.8292201,-0.497505784034729,8,"5026796",34.4
"Nicaragua","NIC",2002,5.0640665,"0",782.3070795,-0.428153359641631,8,"5171734",31.5
"Nicaragua","NIC",2003,4.907228341,"0",791.6301506,-0.422572529564301,8,"5240879",30.4
"Nicaragua","NIC",2004,5.596889071,"0",823.1396804,-0.42127513854454,8,"5309703",29.2
"Nicaragua","NIC",2005,4.947726687,"0",847.5789341,-0.496591938038667,8,"5379328",28.1
"Nicaragua","NIC",2006,5.48339375,"0",871.6541092,-0.526811212301254,8,"5450211",26.8
"Nicaragua","NIC",2007,6.741370036,"0",892.0216019,-0.532275429616372,9,"5522106",25.7
"Nicaragua","NIC",2008,9.825422031,"0",904.9357503,-0.568122369547685,9,"5594506",24.6
"Nicaragua","NIC",2009,6.987810378,"0",879.9829579,-0.638273626565933,9,"5666581",23.7
"Nicaragua","NIC",2010,7.707954903,"0",907.0311337,-0.671845987439156,9,"5737723",22.6
"Norway","NOR",1996,1.984928093,"6.48286125058122",33691.88676,1.78799623250961,10,"4381336",4.4
"Norway","NOR",1998,2.880695073,"1.09214415213642",36048.93156,1.77549324433009,10,"4431464",4.1
"Norway","NOR",2000,4.136760229,"10.5637840781979",37472.67167,1.65091503659884,10,"4490967",3.8
"Norway","NOR",2002,0.342293684,"7.13586909152281",38389.08411,1.71635671456655,10,"4538159",3.6
"Norway","NOR",2003,1.578510265,"7.08160587036391",38539.90181,1.65287389357885,10,"4564855",3.4
"Norway","NOR",2004,0.978343075,"8.2810515919459",39830.41204,1.74307155609131,10,"4591910",3.3
"Norway","NOR",2005,1.759440919,"9.8214073893474",40584.24403,1.68713889519374,10,"4623291",3.2
"Norway","NOR",2006,2.122668225,"9.67573725729883",41245.80863,1.68840020895004,10,"4660677",3.1
"Norway","NOR",2007,1.660380392,"7.99682000098976",41904.21021,1.6670777797699,10,"4709153",3
"Norway","NOR",2008,1.65502519,"9.16613892569635",41399.70903,1.66427940130234,10,"4768212",3
"Norway","NOR",2009,4.00268623,"5.39046415183157",40199.34622,1.64288626114527,10,"4828726",2.9
"Norway","NOR",2010,2.811940715,"6.37668888314792",39970.29253,1.69560996691386,10,"4889252",2.8
"Pakistan","PAK",1996,1.456054495,"0.548936494114521",505.2459234,-0.798522442579269,8,"125938339",86.9
"Pakistan","PAK",1998,0.813610046,"0.289697409499122",496.5318923,-0.758312831322352,7,"132253264",82.4
"Pakistan","PAK",2000,0.416484258,"0.702689829415199",511.7025555,-0.915740768114726,-6,"138523285",79.5
"Pakistan","PAK",2002,1.138205214,"0.660652737005066",517.5966508,-0.95509905119737,-5,"144654143",77.7
"Pakistan","PAK",2003,0.641481502,"0.629450410075873",532.9973575,-0.917979091405869,-5,"147703401",76.6
"Pakistan","PAK",2004,1.141075209,"0.752260918841924",562.283992,-0.999431118369102,-5,"150780300",75.7
"Pakistan","PAK",2005,2.008211679,"0.955220973464334",594.766855,-0.966719696919123,-5,"153909667",74.7
"Pakistan","PAK",2006,3.351372549,"0.957260243727537",620.2956378,-0.895391921202342,-5,"157093993",73.8
"Pakistan","PAK",2007,3.904417004,"0.976275696101909",643.8585182,-0.990412165721258,2,"160332974",72.7
"Pakistan","PAK",2008,3.318044944,"1.082715030361",642.4275373,-1.07456009586652,5,"163644603",71.9
"Pakistan","PAK",2009,1.444823876,"0.56167521729512",653.6111759,-1.13638771573703,5,"167049580",70.7
"Pakistan","PAK",2010,1.140953757,"0.73117377876177",668.546468,-1.12902657190959,6,"170560182",69.7
"Panama","PAN",1996,4.457150213,"0",3487.450297,-0.000566163255522648,9,"2796344",22.9
"Panama","PAN",1998,11.0048022,"0",3828.978102,0.263798122604688,9,"2912328",21.9
"Panama","PAN",2000,5.368960028,"0",3930.98941,0.157865492006143,9,"3030347",21
"Panama","PAN",2002,0.803428832,"0",3892.880356,0.140610722592101,9,"3149265",20.2
"Panama","PAN",2003,6.320941453,"0",3983.350796,0.0519060075360661,9,"3209174",19.8
"Panama","PAN",2004,7.187237734,"0",4207.060947,0.0792631010214488,9,"3269541",19.5
"Panama","PAN",2005,5.933513098,"0",4431.128087,0.00896952301263809,9,"3330465",19
"Panama","PAN",2006,14.92151485,"0",4726.880151,0.0617047746976217,9,"3391905",18.7
"Panama","PAN",2007,8.975096161,"0",5210.719076,0.0835277657024562,9,"3453807",18.3
"Panama","PAN",2008,9.548031441,"0",5643.895786,0.142650995403528,9,"3516268",17.9
"Panama","PAN",2009,5.229629445,"0",5731.028827,0.121319642911355,9,"3579385",17.5
"Panama","PAN",2010,8.776529198,"0",6109.584946,0.0920429384956757,9,"3643222",17.2
"Peru","PER",1996,6.212224773,"0.94260421330197",1992.578021,-0.307943434764942,1,"24441074",40.8
"Peru","PER",1998,2.89674091,"0.320837731931226",2045.292819,-0.19378865758578,1,"25199748",35.7
"Peru","PER",2000,1.519404822,"1.24046050123626",2060.576257,-0.371397767215967,5,"25914879",31
"Peru","PER",2002,3.797336625,"0.867769128595759",2110.139623,-0.341009677698215,9,"26601467",27
"Peru","PER",2003,2.176166811,"0.917066961014983",2167.734164,-0.350231756766637,9,"26937738",25
"Peru","PER",2004,2.293349818,"1.05916254536436",2248.410429,-0.371057908982038,9,"27273194",23.4
"Peru","PER",2005,3.248368055,"1.5344788299028",2374.297077,-0.419582061469555,9,"27610410",21.7
"Peru","PER",2006,3.755566609,"1.62156212975015",2529.840728,-0.374897597978512,9,"27949944",20.1
"Peru","PER",2007,5.120574802,"1.4238598798188",2725.82358,-0.330223037550847,9,"28292724",18.7
"Peru","PER",2008,5.459313769,"1.71645998554027",2961.787982,-0.295458206286033,9,"28641980",17.4
"Peru","PER",2009,4.393206767,"0.869931894554092",2955.186222,-0.338532543741167,9,"29001507",16.1
"Peru","PER",2010,4.762222431,"1.13165551460839",3181.498253,-0.238848486294349,9,"29373646",14.9
"Papua New Guinea","PNG",1996,2.158749445,"9.85424433252832",792.0837156,-0.410756718367338,4,"5022437",59.1
"Papua New Guinea","PNG",1998,2.892943602,"4.57879777464852",694.6610932,-0.468989466627439,4,"5291178",57.1
"Papua New Guinea","PNG",2000,2.724273204,"14.8098247089813",654.6687817,-0.501554010435939,4,"5572222",55.4
"Papua New Guinea","PNG",2002,0.609386617,"10.0593886168166",620.410249,-0.63291509822011,4,"5862316",53.5
"Papua New Guinea","PNG",2003,3.327248212,"9.05071290771452",618.208302,-0.709455863883098,4,"6010724",52.6
"Papua New Guinea","PNG",2004,0.776750655,"10.3259950259946",619.5391243,-0.732958902915319,4,"6161517",51.9
"Papua New Guinea","PNG",2005,0.783322319,"11.1936755148867",626.3082483,-0.887326384584109,4,"6314709",51.1
"Papua New Guinea","PNG",2006,0.229640011,"12.7333530539327",627.1163523,-0.766379747539759,4,"6470272",50.1
"Papua New Guinea","PNG",2007,1.616001889,"10.7731181670379",656.3571364,-0.672381858030955,4,"6627922",49.2
"Papua New Guinea","PNG",2008,-0.380512796,"10.9477000803789",683.9764815,-0.689659579346577,4,"6787187",48.5
"Papua New Guinea","PNG",2009,5.347649631,"4.70348755902276",705.0075736,-0.720656935125589,4,"6947447",47.7
"Papua New Guinea","PNG",2010,0.305286786,"5.66445325003662",744.2105476,-0.690222462018331,4,"7108239",46.9
"Poland","POL",1996,2.870744397,"0.0113136767829165",3619.549273,0.737068017323812,9,"38624370",11.3
"Poland","POL",1998,3.681285967,"0.00241217344914875",4065.014617,0.72408131758372,9,"38663481",9.6
"Poland","POL",2000,5.454934457,"0.0430820939359699",4454.08022,0.600602850317955,9,"38258629",8.3
"Poland","POL",2002,2.084474711,"0.0309442925615636",4599.555503,0.643973583976428,10,"38230364",7.4
"Poland","POL",2003,2.116688741,"0.0374734757724794",4780.653149,0.613532478610675,10,"38204570",7
"Poland","POL",2004,5.030680214,"0.050078413759947",5039.11715,0.497131481766701,10,"38182222",6.8
"Poland","POL",2005,3.392097577,"0.0604043085078517",5223.679776,0.541453018784523,10,"38165445",6.5
"Poland","POL",2006,5.81731006,"0.070620017422454",5552.50127,0.469775013625622,10,"38141267",6.2
"Poland","POL",2007,5.560734616,"0.0484269350940646",5932.47441,0.539388559758663,10,"38120560",5.9
"Poland","POL",2008,2.829237278,"0.0569677897554519",6235.755172,0.657578726609548,10,"38125759",5.7
"Poland","POL",2009,3.022198815,"0.030060273179477",6332.960478,0.749820098280907,10,"38151603",5.4
"Poland","POL",2010,1.937921004,"0.0428529693953669",6574.296118,0.807486981153488,10,"38042794",5.2
"Korea, Dem. Rep.","PRK",1996,NA,"..",NA,-1.58026376366615,-9,"22113548",48.1
"Korea, Dem. Rep.","PRK",1998,NA,"..",NA,-1.60783004760742,-9,"22537336",49.2
"Korea, Dem. Rep.","PRK",2000,NA,"..",NA,-1.51508134355148,-9,"22929075",41.8
"Korea, Dem. Rep.","PRK",2002,NA,"..",NA,-1.33599011103312,-9,"23336681",32.1
"Korea, Dem. Rep.","PRK",2003,NA,"..",NA,-1.46029564986626,-9,"23538540",28.7
"Korea, Dem. Rep.","PRK",2004,NA,"..",NA,-1.44609238021076,-9,"23729498",26.6
"Korea, Dem. Rep.","PRK",2005,NA,"..",NA,-1.46129840115706,-9,"23904167",25.8
"Korea, Dem. Rep.","PRK",2006,NA,"..",NA,-1.54771525412798,-9,"24061097",26
"Korea, Dem. Rep.","PRK",2007,NA,"..",NA,-1.53024610877037,-9,"24203289",26.2
"Korea, Dem. Rep.","PRK",2008,NA,"..",NA,-1.52933921913306,-9,"24335146",26.4
"Korea, Dem. Rep.","PRK",2009,NA,"..",NA,-1.53405753647288,-9,"24463021",26.4
"Korea, Dem. Rep.","PRK",2010,NA,"..",NA,-1.60213830073675,-9,"24591599",26.3
"Qatar","QAT",1996,3.740559419,"23.5261064331177",NA,0.0224059907098611,-10,"522304",12.7
"Qatar","QAT",1998,3.386477287,"16.4744276481103",NA,0.272615376859903,-10,"550430",11.5
"Qatar","QAT",2000,1.416675473,"30.3636878691947",30052.7612,0.36983855565389,-10,"592267",10.5
